actual_arrival,scheduled_arrival,actual_departure,composed_key,scheduled_departure
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
47439,47453,47282,2012-01-01 - CO-1250-MIA-IAH,47272
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
12435,12443,12353,2011-12-08 - UA-414-LAX-SFO,12360
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
36871,36895,36813,2011-12-25 - UA-3925-IAD-ORF,36822
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
13816,13820,13696,2011-12-09 - AA-466-IAH-MIA,13680
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
35685,35715,35594,2011-12-24 - AA-4277-CVG-JFK,35590
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
47592,47575,47429,2012-01-01 - AA-484-DFW-MIA,47415
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
29843,29695,29787,2011-12-20 - UA-3925-IAD-ORF,29622
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
10790,12230,10564,2011-12-07 - AA-1522-SFO-ORD,11995
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
29218,29235,29110,2011-12-19 - AA-3823-LAX-DEN,29100
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
5424,5445,5071,2011-12-03 - AA-59-JFK-SFO,5050
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
27258,27215,27119,2011-12-18 - AA-1279-DFW-PHX,27060
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
5531,5519,5340,2011-12-03 - AA-400-DFW-JFK,5320
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
3209,3209,2905,2011-12-01 - UA-233-LAX-JFK,2905
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
22457,22460,22335,2011-12-15 - AA-466-IAH-MIA,22320
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
13996,13998,13815,2011-12-09 - CO-1193-EWR-MCO,13815
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
36716,38150,36490,2011-12-25 - AA-1522-SFO-ORD,37915
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
26677,26630,26429,2011-12-18 - AA-1522-SFO-ORD,26395
