tid,attribute,correct_val
55151,parallel_group,Yes
55151,arms,2+
55151,controlled,Yes
55152,eudract_number,2012-003593-51
55152,open,Yes
55152,single_blind,No
55152,double_blind,No
55152,randomised,Yes
55152,crossover,No
55152,parallel_group,Yes
55152,arms,2+
55152,controlled,Yes
55153,eudract_number,2012-003593-51
55153,open,Yes
55153,single_blind,No
55153,double_blind,No
55153,randomised,Yes
55153,crossover,No
55153,parallel_group,Yes
55153,arms,2+
55153,controlled,Yes
55154,eudract_number,2012-003593-51
55154,open,Yes
55154,single_blind,No
55154,double_blind,No
55154,randomised,Yes
55154,crossover,No
55154,parallel_group,Yes
55154,arms,2+
55154,controlled,Yes
55155,eudract_number,2012-003593-51
55155,open,Yes
55155,single_blind,No
55155,double_blind,No
55155,randomised,Yes
55155,crossover,No
55155,parallel_group,Yes
55155,arms,2+
55155,controlled,Yes
55156,eudract_number,2012-003593-51
55156,open,Yes
55156,single_blind,No
55156,double_blind,No
55156,randomised,Yes
55156,crossover,No
55156,parallel_group,Yes
55156,arms,2+
55156,controlled,Yes
55157,eudract_number,2012-003593-51
55157,open,Yes
55157,single_blind,No
55157,double_blind,No
55157,randomised,Yes
55157,crossover,No
55157,parallel_group,Yes
55157,arms,2+
55157,controlled,Yes
55158,eudract_number,2012-003593-51
55158,open,Yes
55158,single_blind,No
55158,double_blind,No
55158,randomised,Yes
55158,crossover,No
55158,parallel_group,Yes
55158,arms,2+
55158,controlled,Yes
55159,eudract_number,2012-003593-51
55159,open,Yes
55159,single_blind,No
55159,double_blind,No
55159,randomised,Yes
55159,crossover,No
55159,parallel_group,Yes
55159,arms,2+
55159,controlled,Yes
55160,eudract_number,2012-003593-51
55160,open,Yes
55160,single_blind,No
55160,double_blind,No
55160,randomised,Yes
55160,crossover,No
55160,parallel_group,Yes
55160,arms,2+
55160,controlled,Yes
60685,eudract_number,2013-002716-28
60685,open,Yes
60685,single_blind,No
60685,double_blind,No
60685,randomised,Yes
60685,crossover,No
60685,parallel_group,Yes
60685,arms,2+
60685,controlled,Yes
60686,eudract_number,2013-002716-28
60686,open,Yes
60686,single_blind,No
60686,double_blind,No
60686,randomised,Yes
60686,crossover,No
60686,parallel_group,Yes
60686,arms,2+
60686,controlled,Yes
60687,eudract_number,2013-002716-28
60687,open,Yes
60687,single_blind,No
60687,double_blind,No
60687,randomised,Yes
60687,crossover,No
60687,parallel_group,Yes
60687,arms,2+
60687,controlled,Yes
60688,eudract_number,2013-002716-28
60688,open,Yes
60688,single_blind,No
60688,double_blind,No
60688,randomised,Yes
60688,crossover,No
60688,parallel_group,Yes
60688,arms,2+
60688,controlled,Yes
60689,eudract_number,2013-002716-28
60689,open,Yes
60689,single_blind,No
60689,double_blind,No
60689,randomised,Yes
60689,crossover,No
60689,parallel_group,Yes
60689,arms,2+
60689,controlled,Yes
60690,eudract_number,2013-002716-28
60690,open,Yes
60690,single_blind,No
60690,double_blind,No
60690,randomised,Yes
60690,crossover,No
60690,parallel_group,Yes
60690,arms,2+
60690,controlled,Yes
60691,eudract_number,2013-002716-28
60691,open,Yes
60691,single_blind,No
60691,double_blind,No
60691,randomised,Yes
60691,crossover,No
60691,parallel_group,Yes
60691,arms,2+
60691,controlled,Yes
60692,eudract_number,2013-002716-28
60692,open,Yes
60692,single_blind,No
60692,double_blind,No
60692,randomised,Yes
60692,crossover,No
60692,parallel_group,Yes
60692,arms,2+
60692,controlled,Yes
27694,eudract_number,2008-004496-22
27694,open,Yes
27694,single_blind,No
27694,double_blind,No
27694,randomised,No
27694,crossover,No
27694,parallel_group,No
27694,arms,1
27694,controlled,No
27695,eudract_number,2008-004496-22
27695,open,Yes
27695,single_blind,No
27695,double_blind,No
27695,randomised,No
27695,crossover,No
27695,parallel_group,No
27695,arms,1
27695,controlled,No
27696,eudract_number,2008-004496-22
27696,open,Yes
27696,single_blind,No
27696,double_blind,No
27696,randomised,No
27696,crossover,No
27696,parallel_group,No
27696,arms,1
27696,controlled,No
62127,eudract_number,2013-003829-29
62127,open,Yes
62127,single_blind,No
62127,double_blind,No
62127,randomised,Yes
62127,crossover,No
62127,parallel_group,Yes
62127,arms,2+
62127,controlled,Yes
62128,eudract_number,2013-003829-29
62128,open,Yes
62128,single_blind,No
62128,double_blind,No
62128,randomised,Yes
62128,crossover,No
62128,parallel_group,Yes
62128,arms,2+
62128,controlled,Yes
62129,eudract_number,2013-003829-29
62129,open,Yes
62129,single_blind,No
62129,double_blind,No
62129,randomised,Yes
62129,crossover,No
62129,parallel_group,Yes
62129,arms,2+
62129,controlled,Yes
62130,eudract_number,2013-003829-29
62130,open,Yes
62130,single_blind,No
62130,double_blind,No
62130,randomised,Yes
62130,crossover,No
62130,parallel_group,Yes
62130,arms,2+
62130,controlled,Yes
62131,eudract_number,2013-003829-29
62131,open,Yes
62131,single_blind,No
62131,double_blind,No
62131,randomised,Yes
62131,crossover,No
62131,parallel_group,Yes
62131,arms,2+
62131,controlled,Yes
62132,eudract_number,2013-003829-29
62132,open,Yes
62132,single_blind,No
62132,double_blind,No
62132,randomised,Yes
62132,crossover,No
62132,parallel_group,Yes
62132,arms,2+
62132,controlled,Yes
62133,eudract_number,2013-003829-29
62133,open,Yes
62133,single_blind,No
62133,double_blind,No
62133,randomised,Yes
62133,crossover,No
62133,parallel_group,Yes
62133,arms,2+
62133,controlled,Yes
65249,eudract_number,2014-001280-13
65249,open,Yes
65249,single_blind,No
65249,double_blind,No
65249,randomised,No
65249,crossover,No
65249,parallel_group,No
65249,arms,1
65249,controlled,No
55825,eudract_number,2012-004179-38
55825,open,No
55825,single_blind,No
55825,double_blind,Yes
55825,randomised,Yes
55825,crossover,No
55825,parallel_group,Yes
55825,arms,2+
55825,controlled,Yes
55826,eudract_number,2012-004179-38
55826,open,No
55826,single_blind,No
55826,double_blind,Yes
55826,randomised,Yes
55826,crossover,No
55826,parallel_group,Yes
55826,arms,2+
55826,controlled,Yes
55827,eudract_number,2012-004179-38
55827,open,No
55827,single_blind,No
55827,double_blind,Yes
55827,randomised,Yes
55827,crossover,No
55827,parallel_group,Yes
55827,arms,2+
55827,controlled,Yes
55828,eudract_number,2012-004179-38
55828,open,No
55828,single_blind,No
55828,double_blind,Yes
55828,randomised,Yes
55828,crossover,No
55828,parallel_group,Yes
55828,arms,2+
55828,controlled,Yes
55829,eudract_number,2012-004179-38
55829,open,No
55829,single_blind,No
55829,double_blind,Yes
55829,randomised,Yes
55829,crossover,No
55829,parallel_group,Yes
55829,arms,2+
55829,controlled,Yes
55830,eudract_number,2012-004179-38
55830,open,No
55830,single_blind,No
55830,double_blind,Yes
55830,randomised,Yes
55830,crossover,No
55830,parallel_group,Yes
55830,arms,2+
55830,controlled,Yes
55831,eudract_number,2012-004179-38
55831,open,No
55831,single_blind,No
55831,double_blind,Yes
55831,randomised,Yes
55831,crossover,No
55831,parallel_group,Yes
55831,arms,2+
55831,controlled,Yes
55832,eudract_number,2012-004179-38
55832,open,No
55832,single_blind,No
55832,double_blind,Yes
55832,randomised,Yes
55832,crossover,No
55832,parallel_group,Yes
55832,arms,2+
55832,controlled,Yes
55833,eudract_number,2012-004179-38
55833,open,No
55833,single_blind,No
55833,double_blind,Yes
55833,randomised,Yes
55833,crossover,No
55833,parallel_group,Yes
55833,arms,2+
55833,controlled,Yes
55834,eudract_number,2012-004179-38
55834,open,No
55834,single_blind,No
55834,double_blind,Yes
55834,randomised,Yes
55834,crossover,No
55834,parallel_group,Yes
55834,arms,2+
55834,controlled,Yes
55835,eudract_number,2012-004179-38
55835,open,No
55835,single_blind,No
55835,double_blind,Yes
55835,randomised,Yes
55835,crossover,No
55835,parallel_group,Yes
55835,arms,2+
55835,controlled,Yes
55836,eudract_number,2012-004179-38
55836,open,No
55836,single_blind,No
55836,double_blind,Yes
55836,randomised,Yes
55836,crossover,No
55836,parallel_group,Yes
55836,arms,2+
55836,controlled,Yes
55837,eudract_number,2012-004179-38
55837,open,No
55837,single_blind,No
55837,double_blind,Yes
55837,randomised,Yes
55837,crossover,No
55837,parallel_group,Yes
55837,arms,2+
55837,controlled,Yes
55838,eudract_number,2012-004179-38
55838,open,No
55838,single_blind,No
55838,double_blind,Yes
55838,randomised,Yes
55838,crossover,No
55838,parallel_group,Yes
55838,arms,2+
55838,controlled,Yes
25139,eudract_number,2008-001211-37
25139,open,No
25139,single_blind,No
25139,double_blind,Yes
25139,randomised,Yes
25139,crossover,No
25139,parallel_group,Yes
25139,arms,2+
25139,controlled,Yes
25140,eudract_number,2008-001211-37
25140,open,No
25140,single_blind,No
25140,double_blind,Yes
25140,randomised,Yes
25140,crossover,No
25140,parallel_group,Yes
25140,arms,2+
25140,controlled,Yes
25141,eudract_number,2008-001211-37
25141,open,No
25141,single_blind,No
25141,double_blind,Yes
25141,randomised,Yes
25141,crossover,No
25141,parallel_group,Yes
25141,arms,2+
25141,controlled,Yes
25142,eudract_number,2008-001211-37
25142,open,No
25142,single_blind,No
25142,double_blind,Yes
25142,randomised,Yes
25142,crossover,No
25142,parallel_group,Yes
25142,arms,2+
25142,controlled,Yes
25143,eudract_number,2008-001211-37
25143,open,No
25143,single_blind,No
25143,double_blind,Yes
25143,randomised,Yes
25143,crossover,No
25143,parallel_group,Yes
25143,arms,2+
25143,controlled,Yes
25144,eudract_number,2008-001211-37
25144,open,No
25144,single_blind,No
25144,double_blind,Yes
25144,randomised,Yes
25144,crossover,No
25144,parallel_group,Yes
25144,arms,2+
25144,controlled,Yes
25145,eudract_number,2008-001211-37
25145,open,No
25145,single_blind,No
25145,double_blind,Yes
25145,randomised,Yes
25145,crossover,No
25145,parallel_group,Yes
25145,arms,2+
25145,controlled,Yes
25146,eudract_number,2008-001211-37
25146,open,No
25146,single_blind,No
25146,double_blind,Yes
25146,randomised,Yes
25146,crossover,No
25146,parallel_group,Yes
25146,arms,2+
25146,controlled,Yes
25147,eudract_number,2008-001211-37
25147,open,No
25147,single_blind,No
25147,double_blind,Yes
25147,randomised,Yes
25147,crossover,No
25147,parallel_group,Yes
25147,arms,2+
25147,controlled,Yes
66408,eudract_number,2014-002273-11
66408,open,Yes
66408,single_blind,No
66408,double_blind,No
66408,randomised,Yes
66408,crossover,No
66408,parallel_group,Yes
66408,arms,2+
66408,controlled,Yes
66409,eudract_number,2014-002273-11
66409,open,Yes
66409,single_blind,No
66409,double_blind,No
66409,randomised,Yes
66409,crossover,No
66409,parallel_group,Yes
66409,arms,2+
66409,controlled,Yes
66410,eudract_number,2014-002273-11
66410,open,Yes
66410,single_blind,No
66410,double_blind,No
66410,randomised,Yes
66410,crossover,No
66410,parallel_group,Yes
66410,arms,2+
66410,controlled,Yes
66411,eudract_number,2014-002273-11
66411,open,Yes
66411,single_blind,No
66411,double_blind,No
66411,randomised,Yes
66411,crossover,No
66411,parallel_group,Yes
66411,arms,2+
66411,controlled,Yes
66412,eudract_number,2014-002273-11
66412,open,Yes
66412,single_blind,No
66412,double_blind,No
66412,randomised,Yes
66412,crossover,No
66412,parallel_group,Yes
66412,arms,2+
66412,controlled,Yes
66413,eudract_number,2014-002273-11
66413,open,Yes
66413,single_blind,No
66413,double_blind,No
66413,randomised,Yes
66413,crossover,No
66413,parallel_group,Yes
66413,arms,2+
66413,controlled,Yes
66414,eudract_number,2014-002273-11
66414,open,Yes
66414,single_blind,No
66414,double_blind,No
66414,randomised,Yes
66414,crossover,No
66414,parallel_group,Yes
66414,arms,2+
66414,controlled,Yes
20144,eudract_number,2007-003227-20
20144,open,No
20144,single_blind,No
20144,double_blind,Yes
20144,randomised,Yes
20144,crossover,No
20144,parallel_group,Yes
20144,arms,2+
20144,controlled,Yes
20145,eudract_number,2007-003227-20
20145,open,No
20145,single_blind,No
20145,double_blind,Yes
20145,randomised,Yes
20145,crossover,No
20145,parallel_group,Yes
20145,arms,2+
20145,controlled,Yes
20146,eudract_number,2007-003227-20
20146,open,No
20146,single_blind,No
20146,double_blind,Yes
20146,randomised,Yes
20146,crossover,No
20146,parallel_group,Yes
20146,arms,2+
20146,controlled,Yes
20147,eudract_number,2007-003227-20
20147,open,No
20147,single_blind,No
20147,double_blind,Yes
20147,randomised,Yes
20147,crossover,No
20147,parallel_group,Yes
20147,arms,2+
20147,controlled,Yes
20148,eudract_number,2007-003227-20
20148,open,No
20148,single_blind,No
20148,double_blind,Yes
20148,randomised,Yes
20148,crossover,No
20148,parallel_group,Yes
20148,arms,2+
20148,controlled,Yes
20149,eudract_number,2007-003227-20
20149,open,No
20149,single_blind,No
20149,double_blind,Yes
20149,randomised,Yes
20149,crossover,No
20149,parallel_group,Yes
20149,arms,2+
20149,controlled,Yes
20150,eudract_number,2007-003227-20
20150,open,No
20150,single_blind,No
20150,double_blind,Yes
20150,randomised,Yes
20150,crossover,No
20150,parallel_group,Yes
20150,arms,2+
20150,controlled,Yes
20151,eudract_number,2007-003227-20
20151,open,No
20151,single_blind,No
20151,double_blind,Yes
20151,randomised,Yes
20151,crossover,No
20151,parallel_group,Yes
20151,arms,2+
20151,controlled,Yes
20152,eudract_number,2007-003227-20
20152,open,No
20152,single_blind,No
20152,double_blind,Yes
20152,randomised,Yes
20152,crossover,No
20152,parallel_group,Yes
20152,arms,2+
20152,controlled,Yes
20153,eudract_number,2007-003227-20
20153,open,No
20153,single_blind,No
20153,double_blind,Yes
20153,randomised,Yes
20153,crossover,No
20153,parallel_group,Yes
20153,arms,2+
20153,controlled,Yes
20154,eudract_number,2007-003227-20
20154,open,No
20154,single_blind,No
20154,double_blind,Yes
20154,randomised,Yes
20154,crossover,No
20154,parallel_group,Yes
20154,arms,2+
20154,controlled,Yes
20155,eudract_number,2007-003227-20
20155,open,No
20155,single_blind,No
20155,double_blind,Yes
20155,randomised,Yes
20155,crossover,No
20155,parallel_group,Yes
20155,arms,2+
20155,controlled,Yes
20156,eudract_number,2007-003227-20
20156,open,No
20156,single_blind,No
20156,double_blind,Yes
20156,randomised,Yes
20156,crossover,No
20156,parallel_group,Yes
20156,arms,2+
20156,controlled,Yes
33107,eudract_number,2009-012500-11
33107,open,No
33107,single_blind,No
33107,double_blind,Yes
33107,randomised,Yes
33107,crossover,No
33107,parallel_group,Yes
33107,arms,2+
33107,controlled,Yes
33108,eudract_number,2009-012500-11
33108,open,No
33108,single_blind,No
33108,double_blind,Yes
33108,randomised,Yes
33108,crossover,No
33108,parallel_group,Yes
33108,arms,2+
33108,controlled,Yes
33109,eudract_number,2009-012500-11
33109,open,No
33109,single_blind,No
33109,double_blind,Yes
33109,randomised,Yes
33109,crossover,No
33109,parallel_group,Yes
33109,arms,2+
33109,controlled,Yes
33110,eudract_number,2009-012500-11
33110,open,No
33110,single_blind,No
33110,double_blind,Yes
33110,randomised,Yes
33110,crossover,No
33110,parallel_group,Yes
33110,arms,2+
33110,controlled,Yes
33111,eudract_number,2009-012500-11
33111,open,No
33111,single_blind,No
33111,double_blind,Yes
33111,randomised,Yes
33111,crossover,No
33111,parallel_group,Yes
33111,arms,2+
33111,controlled,Yes
33112,eudract_number,2009-012500-11
33112,open,No
33112,single_blind,No
33112,double_blind,Yes
33112,randomised,Yes
33112,crossover,No
33112,parallel_group,Yes
33112,arms,2+
33112,controlled,Yes
33113,eudract_number,2009-012500-11
33113,open,No
33113,single_blind,No
33113,double_blind,Yes
33113,randomised,Yes
33113,crossover,No
33113,parallel_group,Yes
33113,arms,2+
33113,controlled,Yes
33114,eudract_number,2009-012500-11
33114,open,No
33114,single_blind,No
33114,double_blind,Yes
33114,randomised,Yes
33114,crossover,No
33114,parallel_group,Yes
33114,arms,2+
33114,controlled,Yes
33115,eudract_number,2009-012500-11
33115,open,No
33115,single_blind,No
33115,double_blind,Yes
33115,randomised,Yes
33115,crossover,No
33115,parallel_group,Yes
33115,arms,2+
33115,controlled,Yes
33116,eudract_number,2009-012500-11
33116,open,No
33116,single_blind,No
33116,double_blind,Yes
33116,randomised,Yes
33116,crossover,No
33116,parallel_group,Yes
33116,arms,2+
33116,controlled,Yes
33117,eudract_number,2009-012500-11
33117,open,No
33117,single_blind,No
33117,double_blind,Yes
33117,randomised,Yes
33117,crossover,No
33117,parallel_group,Yes
33117,arms,2+
33117,controlled,Yes
33118,eudract_number,2009-012500-11
33118,open,No
33118,single_blind,No
33118,double_blind,Yes
33118,randomised,Yes
33118,crossover,No
33118,parallel_group,Yes
33118,arms,2+
33118,controlled,Yes
33119,eudract_number,2009-012500-11
33119,open,No
33119,single_blind,No
33119,double_blind,Yes
33119,randomised,Yes
33119,crossover,No
33119,parallel_group,Yes
33119,arms,2+
33119,controlled,Yes
46528,eudract_number,2011-001988-52
46528,open,Yes
46528,single_blind,No
46528,double_blind,No
46528,randomised,No
46528,crossover,No
46528,parallel_group,Yes
46528,arms,2+
46528,controlled,No
46529,eudract_number,2011-001988-52
46529,open,Yes
46529,single_blind,No
46529,double_blind,No
46529,randomised,No
46529,crossover,No
46529,parallel_group,Yes
46529,arms,2+
46529,controlled,No
46530,eudract_number,2011-001988-52
46530,open,Yes
46530,single_blind,No
46530,double_blind,No
46530,randomised,No
46530,crossover,No
46530,parallel_group,Yes
46530,arms,2+
46530,controlled,No
46531,eudract_number,2011-001988-52
46531,open,Yes
46531,single_blind,No
46531,double_blind,No
46531,randomised,No
46531,crossover,No
46531,parallel_group,Yes
46531,arms,2+
46531,controlled,No
46532,eudract_number,2011-001988-52
46532,open,Yes
46532,single_blind,No
46532,double_blind,No
46532,randomised,No
46532,crossover,No
46532,parallel_group,Yes
46532,arms,2+
46532,controlled,No
46533,eudract_number,2011-001988-52
46533,open,Yes
46533,single_blind,No
46533,double_blind,No
46533,randomised,No
46533,crossover,No
46533,parallel_group,Yes
46533,arms,2+
46533,controlled,No
46534,eudract_number,2011-001988-52
46534,open,Yes
46534,single_blind,No
46534,double_blind,No
46534,randomised,No
46534,crossover,No
46534,parallel_group,Yes
46534,arms,2+
46534,controlled,No
46535,eudract_number,2011-001988-52
46535,open,Yes
46535,single_blind,No
46535,double_blind,No
46535,randomised,No
46535,crossover,No
46535,parallel_group,Yes
46535,arms,2+
46535,controlled,No
46536,eudract_number,2011-001988-52
46536,open,Yes
46536,single_blind,No
46536,double_blind,No
46536,randomised,No
46536,crossover,No
46536,parallel_group,Yes
46536,arms,2+
46536,controlled,No
46537,eudract_number,2011-001988-52
46537,open,Yes
46537,single_blind,No
46537,double_blind,No
46537,randomised,No
46537,crossover,No
46537,parallel_group,Yes
46537,arms,2+
46537,controlled,No
46538,eudract_number,2011-001988-52
46538,open,Yes
46538,single_blind,No
46538,double_blind,No
46538,randomised,No
46538,crossover,No
46538,parallel_group,Yes
46538,arms,2+
46538,controlled,No
27969,eudract_number,2008-004758-34
27969,open,Yes
27969,single_blind,No
27969,double_blind,No
27969,randomised,Yes
27969,crossover,Yes
27969,parallel_group,No
27969,arms,2+
27969,controlled,Yes
27970,eudract_number,2008-004758-34
27970,open,Yes
27970,single_blind,No
27970,double_blind,No
27970,randomised,Yes
27970,crossover,Yes
27970,parallel_group,No
27970,arms,2+
27970,controlled,Yes
27971,eudract_number,2008-004758-34
27971,open,Yes
27971,single_blind,No
27971,double_blind,No
27971,randomised,Yes
27971,crossover,Yes
27971,parallel_group,No
27971,arms,2+
27971,controlled,Yes
27972,eudract_number,2008-004758-34
27972,open,Yes
27972,single_blind,No
27972,double_blind,No
27972,randomised,Yes
27972,crossover,Yes
27972,parallel_group,No
27972,arms,2+
27972,controlled,Yes
27973,eudract_number,2008-004758-34
27973,open,Yes
27973,single_blind,No
27973,double_blind,No
27973,randomised,Yes
27973,crossover,Yes
27973,parallel_group,No
27973,arms,2+
27973,controlled,Yes
27974,eudract_number,2008-004758-34
27974,open,Yes
27974,single_blind,No
27974,double_blind,No
27974,randomised,Yes
27974,crossover,Yes
27974,parallel_group,No
27974,arms,2+
27974,controlled,Yes
27975,eudract_number,2008-004758-34
27975,open,Yes
27975,single_blind,No
27975,double_blind,No
27975,randomised,Yes
27975,crossover,Yes
27975,parallel_group,No
27975,arms,2+
27975,controlled,Yes
27976,eudract_number,2008-004758-34
27976,open,Yes
27976,single_blind,No
27976,double_blind,No
27976,randomised,Yes
27976,crossover,Yes
27976,parallel_group,No
27976,arms,2+
27976,controlled,Yes
27977,eudract_number,2008-004758-34
27977,open,Yes
27977,single_blind,No
27977,double_blind,No
27977,randomised,Yes
27977,crossover,Yes
27977,parallel_group,No
27977,arms,2+
27977,controlled,Yes
27978,eudract_number,2008-004758-34
27978,open,Yes
27978,single_blind,No
27978,double_blind,No
27978,randomised,Yes
27978,crossover,Yes
27978,parallel_group,No
27978,arms,2+
27978,controlled,Yes
27979,eudract_number,2008-004758-34
27979,open,Yes
27979,single_blind,No
27979,double_blind,No
27979,randomised,Yes
27979,crossover,Yes
27979,parallel_group,No
27979,arms,2+
27979,controlled,Yes
27980,eudract_number,2008-004758-34
27980,open,Yes
27980,single_blind,No
27980,double_blind,No
27980,randomised,Yes
27980,crossover,Yes
27980,parallel_group,No
27980,arms,2+
27980,controlled,Yes
27981,eudract_number,2008-004758-34
27981,open,Yes
27981,single_blind,No
27981,double_blind,No
27981,randomised,Yes
27981,crossover,Yes
27981,parallel_group,No
27981,arms,2+
27981,controlled,Yes
27982,eudract_number,2008-004758-34
27982,open,Yes
27982,single_blind,No
27982,double_blind,No
27982,randomised,Yes
27982,crossover,Yes
27982,parallel_group,No
27982,arms,2+
27982,controlled,Yes
68061,eudract_number,2014-003878-16
68061,open,No
68061,single_blind,No
68061,double_blind,Yes
68061,randomised,Yes
68061,crossover,No
68061,parallel_group,Yes
68061,arms,2+
68061,controlled,Yes
68062,eudract_number,2014-003878-16
68062,open,No
68062,single_blind,No
68062,double_blind,Yes
68062,randomised,Yes
68062,crossover,No
68062,parallel_group,Yes
68062,arms,2+
68062,controlled,Yes
68063,eudract_number,2014-003878-16
68063,open,No
68063,single_blind,No
68063,double_blind,Yes
68063,randomised,Yes
68063,crossover,No
68063,parallel_group,Yes
68063,arms,2+
68063,controlled,Yes
68064,eudract_number,2014-003878-16
68064,open,No
68064,single_blind,No
68064,double_blind,Yes
68064,randomised,Yes
68064,crossover,No
68064,parallel_group,Yes
68064,arms,2+
68064,controlled,Yes
68065,eudract_number,2014-003878-16
68065,open,No
68065,single_blind,No
68065,double_blind,Yes
68065,randomised,Yes
68065,crossover,No
68065,parallel_group,Yes
68065,arms,2+
68065,controlled,Yes
68066,eudract_number,2014-003878-16
68066,open,No
68066,single_blind,No
68066,double_blind,Yes
68066,randomised,Yes
68066,crossover,No
68066,parallel_group,Yes
68066,arms,2+
68066,controlled,Yes
68067,eudract_number,2014-003878-16
68067,open,No
68067,single_blind,No
68067,double_blind,Yes
68067,randomised,Yes
68067,crossover,No
68067,parallel_group,Yes
68067,arms,2+
68067,controlled,Yes
68068,eudract_number,2014-003878-16
68068,open,No
68068,single_blind,No
68068,double_blind,Yes
68068,randomised,Yes
68068,crossover,No
68068,parallel_group,Yes
68068,arms,2+
68068,controlled,Yes
68069,eudract_number,2014-003878-16
68069,open,No
68069,single_blind,No
68069,double_blind,Yes
68069,randomised,Yes
68069,crossover,No
68069,parallel_group,Yes
68069,arms,2+
68069,controlled,Yes
68070,eudract_number,2014-003878-16
68070,open,No
68070,single_blind,No
68070,double_blind,Yes
68070,randomised,Yes
68070,crossover,No
68070,parallel_group,Yes
68070,arms,2+
68070,controlled,Yes
31758,eudract_number,2009-010966-47
31758,open,No
31758,single_blind,No
31758,double_blind,Yes
31758,randomised,Yes
31758,crossover,No
31758,parallel_group,Yes
31758,arms,2+
31758,controlled,Yes
16217,eudract_number,2006-006404-11
16217,open,No
16217,single_blind,No
16217,double_blind,Yes
16217,randomised,Yes
16217,crossover,No
16217,parallel_group,Yes
16217,arms,2+
16217,controlled,Yes
21978,eudract_number,2007-005017-19
21978,open,Yes
21978,single_blind,No
21978,double_blind,No
21978,randomised,Yes
21978,crossover,No
21978,parallel_group,Yes
21978,arms,2+
21978,controlled,Yes
21979,eudract_number,2007-005017-19
21979,open,Yes
21979,single_blind,No
21979,double_blind,No
21979,randomised,Yes
21979,crossover,No
21979,parallel_group,Yes
21979,arms,2+
21979,controlled,Yes
21980,eudract_number,2007-005017-19
21980,open,Yes
21980,single_blind,No
21980,double_blind,No
21980,randomised,Yes
21980,crossover,No
21980,parallel_group,Yes
21980,arms,2+
21980,controlled,Yes
21981,eudract_number,2007-005017-19
21981,open,Yes
21981,single_blind,No
21981,double_blind,No
21981,randomised,Yes
21981,crossover,No
21981,parallel_group,Yes
21981,arms,2+
21981,controlled,Yes
21982,eudract_number,2007-005017-19
21982,open,Yes
21982,single_blind,No
21982,double_blind,No
21982,randomised,Yes
21982,crossover,No
21982,parallel_group,Yes
21982,arms,2+
21982,controlled,Yes
21983,eudract_number,2007-005017-19
21983,open,Yes
21983,single_blind,No
21983,double_blind,No
21983,randomised,Yes
21983,crossover,No
21983,parallel_group,Yes
21983,arms,2+
21983,controlled,Yes
21984,eudract_number,2007-005017-19
21984,open,Yes
21984,single_blind,No
21984,double_blind,No
21984,randomised,Yes
21984,crossover,No
21984,parallel_group,Yes
21984,arms,2+
21984,controlled,Yes
21985,eudract_number,2007-005017-19
21985,open,Yes
21985,single_blind,No
21985,double_blind,No
21985,randomised,Yes
21985,crossover,No
21985,parallel_group,Yes
21985,arms,2+
21985,controlled,Yes
21986,eudract_number,2007-005017-19
21986,open,Yes
21986,single_blind,No
21986,double_blind,No
21986,randomised,Yes
21986,crossover,No
21986,parallel_group,Yes
21986,arms,2+
21986,controlled,Yes
21987,eudract_number,2007-005017-19
21987,open,Yes
21987,single_blind,No
21987,double_blind,No
21987,randomised,Yes
21987,crossover,No
21987,parallel_group,Yes
21987,arms,2+
21987,controlled,Yes
50102,eudract_number,2011-005491-41
50102,open,Yes
50102,single_blind,No
50102,double_blind,No
50102,randomised,Yes
50102,crossover,No
50102,parallel_group,Yes
50102,arms,2+
50102,controlled,Yes
50103,eudract_number,2011-005491-41
50103,open,Yes
50103,single_blind,No
50103,double_blind,No
50103,randomised,Yes
50103,crossover,No
50103,parallel_group,Yes
50103,arms,2+
50103,controlled,Yes
50104,eudract_number,2011-005491-41
50104,open,Yes
50104,single_blind,No
50104,double_blind,No
50104,randomised,Yes
50104,crossover,No
50104,parallel_group,Yes
50104,arms,2+
50104,controlled,Yes
50105,eudract_number,2011-005491-41
50105,open,Yes
50105,single_blind,No
50105,double_blind,No
50105,randomised,Yes
50105,crossover,No
50105,parallel_group,Yes
50105,arms,2+
50105,controlled,Yes
50106,eudract_number,2011-005491-41
50106,open,Yes
50106,single_blind,No
50106,double_blind,No
50106,randomised,Yes
50106,crossover,No
50106,parallel_group,Yes
50106,arms,2+
50106,controlled,Yes
50107,eudract_number,2011-005491-41
50107,open,Yes
50107,single_blind,No
50107,double_blind,No
50107,randomised,Yes
50107,crossover,No
50107,parallel_group,Yes
50107,arms,2+
50107,controlled,Yes
50108,eudract_number,2011-005491-41
50108,open,Yes
50108,single_blind,No
50108,double_blind,No
50108,randomised,Yes
50108,crossover,No
50108,parallel_group,Yes
50108,arms,2+
50108,controlled,Yes
50109,eudract_number,2011-005491-41
50109,open,Yes
50109,single_blind,No
50109,double_blind,No
50109,randomised,Yes
50109,crossover,No
50109,parallel_group,Yes
50109,arms,2+
50109,controlled,Yes
50110,eudract_number,2011-005491-41
50110,open,Yes
50110,single_blind,No
50110,double_blind,No
50110,randomised,Yes
50110,crossover,No
50110,parallel_group,Yes
50110,arms,2+
50110,controlled,Yes
50111,eudract_number,2011-005491-41
50111,open,Yes
50111,single_blind,No
50111,double_blind,No
50111,randomised,Yes
50111,crossover,No
50111,parallel_group,Yes
50111,arms,2+
50111,controlled,Yes
50112,eudract_number,2011-005491-41
50112,open,Yes
50112,single_blind,No
50112,double_blind,No
50112,randomised,Yes
50112,crossover,No
